Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ14,OUT013,2198.3296
FDS46,OUT013,2540.7183
FDE21,OUT017,1773.8387
FDA26,OUT049,3991.0017
FDV12,OUT046,1621.37
FDL46,OUT019,246.1833
FDN57,OUT013,2213.3286
NCJ18,OUT017,2388.6013
FDO36,OUT045,3769.8716
FDX55,OUT018,3381.8333
FDT25,OUT019,241.0433
FDD16,OUT049,1382.4836
NCX18,OUT013,3474.9963
NCG55,OUT018,1797.4493
NCV18,OUT049,2205.3616
NCS18,OUT035,1803.299
FDC37,OUT045,2182.706
FDE47,OUT046,2103.0684
DRG49,OUT019,327.5427
FDC39,OUT049,3625.776
FDH24,OUT019,491.6324
FDV39,OUT027,1911.1586
NCL17,OUT045,2754.833
NCY53,OUT035,2133.542
FDH52,OUT013,825.1458
NCD19,OUT018,684.1106
FDI44,OUT046,1258.7212
DRD49,OUT027,8341.449
FDN08,OUT035,2062.212
FDO20,OUT027,6868.9297
FDY02,OUT046,2877.7861
FDX23,OUT045,1045.7018
FDX01,OUT017,1844.5612
FDH20,OUT027,2963.2642
NCX41,OUT017,3614.6091
FDD21,OUT027,2317.7676
DRH11,OUT019,257.8873
DRE60,OUT018,3862.5503
FDB10,OUT013,3662.2527
FDH38,OUT013,1715.4896
NCL07,OUT018,331.2756
FDD48,OUT046,2514.4038
NCT54,OUT027,2888.9583
FDF32,OUT027,6409.0107
DRH51,OUT045,930.0342
DRG03,OUT035,2994.8394
NCY42,OUT019,464.1782
FDH32,OUT017,1968.8289
NCJ06,OUT027,3383.048
FDH47,OUT027,2543.7688
FDZ08,OUT018,1310.2236
FDK16,OUT017,2099.8328
DRG01,OUT018,930.966
NCM53,OUT027,3004.4705
NCB07,OUT035,3222.7039
NCZ06,OUT035,3218.9114
FDU48,OUT049,1899.5828
NCB55,OUT027,1375.6151
FDP15,OUT013,4332.6987
FDF17,OUT046,3024.7742
NCN06,OUT049,2549.4053
DRM48,OUT018,424.3512
FDH10,OUT046,1576.2064
FDC60,OUT018,1350.0752
FDE35,OUT018,532.1524
DRI23,OUT013,3423.8215
NCR38,OUT013,2319.0593
FDP04,OUT035,963.2164
NCW17,OUT045,2944.1477
FDX34,OUT017,2047.8271
NCK53,OUT045,2054.902
NCO54,OUT010,132.6886
NCH55,OUT046,2149.0698
FDT44,OUT027,2549.8037
DRG49,OUT046,4303.7876
FDX46,OUT010,187.3751
DRG36,OUT049,3009.8442
FDU37,OUT049,1632.9174
FDK10,OUT049,2265.7056
DRF37,OUT027,8800.508
FDC44,OUT035,1773.4521
FDP15,OUT046,5223.185
FDZ27,OUT027,1793.1572
FDY22,OUT019,368.0234
DRG51,OUT035,2852.8706
FDN58,OUT045,3960.7043
FDW01,OUT049,2451.911
FDX24,OUT018,1046.6746
FDO51,OUT017,685.0396
FDJ52,OUT027,4948.5474
NCY06,OUT010,340.8518
FDE20,OUT018,2818.9739
FDT23,OUT010,139.8275
FDQ51,OUT046,589.6926
FDE35,OUT046,875.2384
FDB46,OUT013,2530.8728
NCG19,OUT035,3503.1335
NCL06,OUT018,3668.2495
FDT36,OUT019,62.2413
FDC56,OUT049,2575.4993
FDJ26,OUT049,2602.3997
FDZ59,OUT017,3324.2534
FDV11,OUT027,4492.7153
FDR13,OUT010,296.7497
FDI15,OUT018,4030.3032
FDF47,OUT018,3063.8018
NCB54,OUT019,270.4608
NCK19,OUT027,6395.3203
FDX16,OUT017,3726.4487
FDL50,OUT045,1747.905
NCE31,OUT035,524.3314
DRJ01,OUT049,1865.6866
FDE22,OUT013,2111.5789
FDY20,OUT019,173.5028
NCO14,OUT045,486.1337
NCR50,OUT017,2935.717
DRM47,OUT017,3423.2205
FDO27,OUT010,246.658
FDJ20,OUT027,2063.5356
NCX17,OUT013,3341.2236
FDG59,OUT049,555.8396
FDD52,OUT045,1163.9486
FDO48,OUT017,3837.4585
FDC59,OUT019,124.7136
FDS15,OUT018,1718.3636
FDB47,OUT035,2992.577
FDV14,OUT019,127.1157
FDB27,OUT013,2790.874
FDA35,OUT035,2416.9536
FDN51,OUT018,3735.234
FDO39,OUT019,258.5494
FDB28,OUT049,2259.9092
DRJ25,OUT046,992.2427
FDH46,OUT027,2870.3787
FDI10,OUT045,2995.2375
FDU21,OUT018,238.1809
FDD09,OUT049,2954.2412
FDD10,OUT046,2753.9097
FDN31,OUT010,452.7212
FDA46,OUT018,3095.1255
FDM56,OUT046,1405.6238
FDF11,OUT010,690.5483
FDS32,OUT018,1481.2108
NCM06,OUT013,2495.0383
FDZ26,OUT045,3447.5613
FDO01,OUT013,2057.2383
FDJ46,OUT049,2687.7148
FDG26,OUT019,329.3324
FDZ38,OUT035,4799.519
NCO55,OUT013,1795.7773
FDT60,OUT035,2128.3262
FDW37,OUT049,1199.3193
NCK42,OUT018,2978.6746
FDA45,OUT046,2747.7556
FDW55,OUT018,4264.4497
FDY44,OUT017,2565.4429
FDQ31,OUT017,1443.5511
FDM09,OUT049,2817.3367
FDH12,OUT018,1698.762
NCQ43,OUT035,1872.2697
FDT33,OUT035,3188.8765
NCT41,OUT018,2342.404
DRJ25,OUT010,142.4972
NCQ41,OUT046,3726.713
NCN17,OUT049,1478.4164
DRO35,OUT027,2525.7168
FDU27,OUT018,694.0005
FDY43,OUT027,4569.67
FDG46,OUT035,1814.9008
DRL49,OUT018,1118.5177
NCB55,OUT049,751.7849
FDK28,OUT049,4881.663
FDO49,OUT045,648.2373
FDT03,OUT013,1390.1774
FDW33,OUT027,3689.4065
FDR02,OUT035,1960.5568
FDF50,OUT013,2896.6125
FDA40,OUT018,1147.4318
NCT53,OUT018,3207.0967
FDY60,OUT035,1981.7396
FDP44,OUT027,2899.134
NCQ50,OUT045,4412.7373
NCC30,OUT017,2833.661
FDQ60,OUT018,1726.1466
FDG41,OUT046,2170.3892
FDQ03,OUT046,3001.0918
FDM03,OUT045,2554.6348
FDZ51,OUT018,1550.2029
DRF51,OUT035,729.4314
FDF39,OUT017,4874.0986
FDW52,OUT035,3308.4424
FDY22,OUT049,2340.9797
FDG14,OUT013,2288.1118
FDA57,OUT017,892.3521
FDL45,OUT019,290.1454
FDX28,OUT046,1013.363
NCQ54,OUT013,3767.3633
FDH40,OUT045,1501.0936
FDU52,OUT035,2467.944
FDT60,OUT010,249.0298
FDK08,OUT045,1108.2589
FDN04,OUT049,2451.1228
FDE50,OUT013,3417.8264
FDI16,OUT049,944.8333
FDM50,OUT049,811.164
NCV30,OUT049,914.7979
FDT44,OUT013,1870.5016
FDY60,OUT013,2725.0186
FDT56,OUT017,655.804
FDV58,OUT018,1887.9102
FDU04,OUT013,1676.383
NCN05,OUT027,4344.8984
FDI53,OUT018,1839.4266
FDD34,OUT046,2761.837
FDW47,OUT027,4121.937
FDT51,OUT027,3123.347
FDO27,OUT013,1100.0073
NCQ18,OUT018,1401.1172
NCW05,OUT013,2346.3704
FDI15,OUT010,385.7268
NCH43,OUT010,403.047
FDT40,OUT049,2155.6633
NCG19,OUT017,2885.4568
NCM30,OUT035,667.7071
FDB38,OUT017,3352.9824
FDB22,OUT046,3070.792
FDC58,OUT046,445.5466
NCI29,OUT013,1423.3958
FDA23,OUT010,278.2103
DRG48,OUT013,2676.248
FDV21,OUT013,2517.0842
NCG18,OUT019,264.2763
FDG40,OUT045,635.4798
FDU24,OUT018,1221.2023
FDA22,OUT049,3267.3342
FDY35,OUT046,841.5975
FDJ15,OUT045,5608.8384
NCW18,OUT018,2225.7002
FDK56,OUT018,3239.6482
FDF44,OUT046,2691.9988
FDP51,OUT049,2187.9644
FDU22,OUT027,4308.309
FDM28,OUT017,2538.0208
NCL42,OUT046,5831.4814
FDJ15,OUT019,990.8818
FDI32,OUT018,1379.3291
DRL11,OUT046,2551.8286
DRO59,OUT018,765.1698
FDA07,OUT019,307.5254
NCO53,OUT013,2265.4292
FDO21,OUT045,2974.2334
FDW39,OUT045,3338.317
NCV17,OUT013,2395.381
FDE22,OUT046,3454.9097
NCB06,OUT018,1655.6473
DRF48,OUT017,2986.269
FDB05,OUT013,3142.7673
FDP28,OUT027,7501.0938
FDP23,OUT046,4577.2246
NCS41,OUT018,2625.2837
FDS40,OUT018,164.4087
FDA16,OUT017,3062.689
FDN20,OUT035,3241.443
FDF04,OUT027,11103.168
DRG36,OUT018,2129.5393
FDW16,OUT018,1298.8657
FDU09,OUT017,927.0493
FDW01,OUT046,2528.1357
FDB15,OUT045,6929.6226
NCJ17,OUT049,1259.2092
NCT18,OUT018,2743.4653
FDG16,OUT018,2522.863
FDP27,OUT017,2860.6775
FDQ44,OUT027,3121.2068
FDL50,OUT027,3460.2708
FDW57,OUT027,5336.0176
FDS34,OUT013,1762.969
NCV30,OUT035,974.4919
FDD26,OUT018,2609.4417
FDA03,OUT045,3085.1533
FDS27,OUT018,2469.3474
FDM12,OUT013,1984.2808
NCV42,OUT027,2924.0476
NCS41,OUT046,2981.7178
FDN56,OUT018,1640.2891
DRK59,OUT046,3465.5596
NCG18,OUT046,2015.3145
NCN26,OUT017,1186.2349
FDI60,OUT027,1991.8835
NCI43,OUT049,753.1295
NCL17,OUT049,2323.1948
FDQ19,OUT019,499.1896
FDY43,OUT049,2732.8276
FDR36,OUT049,685.0304
FDJ58,OUT049,3442.267
DRY23,OUT045,486.9946
FDK26,OUT027,3833.0728
DRH03,OUT045,1382.2494
FDC10,OUT010,337.772
FDD23,OUT013,3270.4714
FDP32,OUT045,1787.3746
FDO31,OUT035,1426.939
FDQ57,OUT013,2849.935
FDX32,OUT027,3591.3923
FDC39,OUT027,5733.5303
FDU55,OUT046,4506.273
FDL45,OUT013,2420.3943
DRK37,OUT049,4197.2754
FDK22,OUT013,2184.535
DRG37,OUT027,4017.465
FDK22,OUT017,3260.8435
DRH36,OUT018,683.7786
DRC36,OUT018,3043.1902
DRE03,OUT027,706.6612
FDF34,OUT046,2165.9514
FDZ22,OUT046,1986.6124
FDC44,OUT010,310.6465
FDN31,OUT027,5738.9326
FDO03,OUT017,4993.749
FDA01,OUT049,860.8112
NCH42,OUT049,5007.533
FDF46,OUT018,1782.2544
DRL35,OUT046,906.4027
FDW46,OUT049,1283.317
FDB58,OUT046,2318.502
FDD47,OUT018,2085.113
NCO17,OUT045,1891.8748
FDJ26,OUT017,4163.006
FDU37,OUT045,1944.4438
